I_3,640.8,550.5
I_3,487.2,551.2
I_3,417.5,551.8
I_3,670.8,553.2
I_3,372.2,557.2
I_3,330.5,557.5
I_3,512.5,557.8
I_3,441.2,561.2
I_3,538.2,563.5
I_3,396.5,567.2
I_3,565.2,567.8
I_3,465.8,569.2
I_3,309.5,569.5
I_3,350.8,570.8
I_3,654.5,572.5
I_3,590.8,572.8
I_3,619.2,574.5
I_3,491.2,576.8
I_3,419.5,577.5
I_3,287.8,580.8
I_3,374.8,581.5
I_3,329.2,583.5
I_3,516.2,583.5
I_3,444.2,586.5
I_3,543.2,588.8
I_3,265.8,590.8
I_3,637.5,591.5
I_3,397.2,592.8
I_3,468.8,594.8
I_3,568.5,594.8
I_3,352.5,595.2
I_3,307.2,595.5
I_3,596.8,597.8
I_3,243.5,600.5
I_3,421.5,602.8
I_3,493.8,602.8
I_3,284.5,606.5
I_3,374.5,607.5
I_3,329.8,608.2
I_3,220.8,609.2
I_3,520.2,609.2
I_3,620.2,609.8
I_3,445.8,612.2
I_3,545.5,616.2
I_3,261.5,616.8
I_3,197.8,616.8
I_3,398.5,618.2
I_3,573.5,620.2
I_3,306.8,620.2
I_3,470.5,621.2
I_3,351.5,621.2
I_3,174.5,623.8
I_3,237.8,626.2
I_3,602.2,627.5
I_3,496.5,628.5
I_3,422.2,628.8
I_3,150.8,629.8
I_3,283.2,631.2
I_3,374.8,632.8
I_3,327.5,633.8
I_3,214.2,634.5
I_3,127.2,635.2
I_3,521.5,636.5
I_3,446.5,638.5
I_3,103.2,639.5
I_3,259.2,641.2
I_3,549.5,641.5
I_3,190.2,642.2
I_3,79.2,642.5
I_3,398.2,644.2
I_3,583.5,644.8
I_3,54.8,645.2
I_3,303.5,645.8
I_3,350.5,646.5
I_3,30.8,646.5
I_3,472.2,646.8
I_3,165.8,648.8
I_3,234.8,650.5
I_3,141.5,654.5
I_3,421.8,654.8
I_3,496.8,655.8
I_3,278.8,656.8
I_3,210.2,658.8
I_3,373.5,658.8
I_3,325.5,659.5
I_3,116.5,659.5
I_3,564.5,661.5
I_3,524.5,662.2
I_3,91.8,663.2
I_3,447.2,664.5
I_3,66.8,666.2
I_3,184.8,666.2
I_3,253.8,666.8
I_3,41.5,668.2
I_3,16.5,669.2
I_3,396.5,670.5
I_3,300.5,671.2
I_3,348.2,672.5
I_3,159.8,672.5
I_3,471.5,674.2
I_3,228.2,675.8
I_3,544.8,677.8
I_3,134.2,678.2
I_3,421.5,680.8
I_3,498.8,681.5
I_3,274.8,681.8
I_3,108.5,682.5
I_3,202.5,683.8
I_3,370.8,685.2
I_3,322.2,685.2
I_3,82.8,686.2
I_3,56.8,688.8
I_3,30.8,690.2
I_3,176.5,690.8
I_3,445.5,691.8
I_3,248.8,691.8
I_3,524.8,693.2
I_3,395.5,696.5
I_3,296.2,696.8
I_3,150.2,697.2
I_3,344.5,698.5
I_3,472.2,700.2
I_3,222.2,700.8
I_3,123.8,702.2
I_3,97.2,706.2
I_3,269.5,707.5
I_3,418.5,708.2
I_3,504.5,708.2
I_3,195.5,708.5
I_3,70.5,709.5
I_3,368.5,710.8
I_3,317.5,711.2
I_3,43.5,711.5
I_3,16.5,712.5
I_3,168.5,715.5
I_3,242.2,717.2
I_3,445.2,717.8
I_3,141.2,721.2
I_3,483.5,722.5
I_3,290.2,722.8
I_3,391.2,723.5
I_3,341.2,724.5
I_3,214.8,725.8
I_3,113.8,725.8
I_3,86.2,729.8
I_3,58.5,732.5
I_3,262.5,733.2
I_3,187.2,733.5
I_3,30.8,733.8
I_3,417.5,734.2
I_3,462.2,736.5
I_3,313.2,736.8
I_3,363.5,737.8
I_3,159.2,739.8
I_3,234.5,742.5
I_3,130.8,745.5
I_3,284.8,748.2
I_3,440.5,749.5
I_3,388.8,749.5
I_3,102.5,749.8
I_3,206.2,750.8
I_3,334.8,751.2
I_3,73.8,753.2
I_3,45.2,755.2
I_3,16.5,756.5
I_3,177.2,758.2
I_3,256.2,758.5
I_3,418.5,762.2
I_3,305.8,763.5
I_3,360.2,763.8
I_3,148.5,764.2
I_3,227.2,767.5
